budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
12000000.0,Drama,http://www.cityoflifeanddeath.co.uk/,21345.0,"[{""id"": 1327, ""name"": ""war crimes""}, {""id"": 1583, ""name"": ""mass murder""}, {""id"": 4853, ""name"": ""war victim""}, {""id"": 10535, ""name"": ""sino japanese war""}, {""id"": 14546, ""name"": ""massacre""}, {""id"": 170007, ""name"": ""japanese army""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 188727, ""name"": ""imperial japan""}]",zh,南京!南京!,"City of Life and Death takes place in 1937, during the height of the Second Sino-Japanese War. The Imperial Japanese Army has just captured the then-capital of the Republic of China, Nanjing. What followed was known as the Nanking Massacre, or the Rape of Nanking, a period of several weeks wherein tens of thousands of Chinese soldiers and civilians were killed.",4.793348,"[{""name"": ""Media Asia Films"", ""id"": 5552}, {""name"": ""China Film Group Corporation (CFGC)"", ""id"": 14714}, {""name"": ""Stellar Megamedia"", ""id"": 26240}, {""name"": ""Jiangsu Broadcasting System"", ""id"": 26241}, {""name"": ""Chuan Production Film Studio"", ""id"": 26242}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]",2009-04-22,10652498.0,132.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Released,,City of Life and Death,2022-07-06 00:00:00,55.0
19000000.0,Animation,,173931.0,[],zh,兔侠传奇,"In order to keep his promise to an aging kung fu master, Fu the Rabbit must venture out of the comfort of his kitchen and team up with Penny, a kung fu prodigy, on a heroic quest to save their kung fu academy.",0.738652,[],[],2011-01-01,2570000.0,89.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,From zero to hero.,Legend of a Rabbit,3.0,3.0
12000000.0,Horror,,26466.0,"[{""id"": 270, ""name"": ""ocean""}, {""id"": 1196, ""name"": ""florida""}, {""id"": 1646, ""name"": ""autism""}, {""id"": 2849, ""name"": ""key""}, {""id"": 3342, ""name"": ""yacht""}, {""id"": 3598, ""name"": ""ax""}, {""id"": 3799, ""name"": ""ship""}, {""id"": 4078, ""name"": ""ghost ship""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10854, ""name"": ""time loop""}, {""id"": 11040, ""name"": ""masked killer""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 14527, ""name"": ""storm""}, {""id"": 14698, ""name"": ""throat slitting""}, {""id"": 14768, ""name"": ""single mother""}, {""id"": 46952, ""name"": ""heavy rain""}, {""id"": 157758, ""name"": ""axe murder""}, {""id"": 167861, ""name"": ""caribbean""}, {""id"": 190890, ""name"": ""attempted strangulation""}]",en,Triangle,"The story revolves around the passengers of a yachting trip in the Atlantic Ocean who, when struck by mysterious weather conditions, jump to another ship only to experience greater havoc on the open seas.",25.496926,"[{""name"": ""Dan Films"", ""id"": 1854}, {""name"": ""UK Film Council"", ""id"": 2452}, {""name"": ""Pictures in Paradise"", ""id"": 3207}, {""name"": ""Pacific Film and Television Commission"", ""id"": 4024}, {""name"": ""Icon Entertainment International"", ""id"": 4564}, {""name"": ""Framestore"", ""id"": 13502}, {""name"": ""Triangle Films"", ""id"": 80386}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2009-10-16,0.0,99.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A Passage to Hell,Triangle,2022-06-09 00:00:00,612.0
10000000.0,Thriller,,107.0,"[{""id"": 394, ""name"": ""gypsy""}, {""id"": 397, ""name"": ""bare knuckle boxing""}, {""id"": 398, ""name"": ""slang""}, {""id"": 900, ""name"": ""trailer park""}, {""id"": 4931, ""name"": ""pig""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 7155, ""name"": ""receiving of stolen goods""}, {""id"": 11362, ""name"": ""cockney accent""}, {""id"": 33461, ""name"": ""diamond""}, {""id"": 227892, ""name"": ""pikey""}]",en,Snatch,"The second film from British director Guy Ritchie. Snatch tells an obscure story similar to his first fast-paced crazy character-colliding filled film “Lock, Stock and Two Smoking Barrels.” There are two overlapping stories here – one is the search for a stolen diamond, and the other about a boxing promoter who’s having trouble with a psychotic gangster.",53.595686,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Screen Gems"", ""id"": 3287}, {""name"": ""SKA Films"", ""id"": 13419}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-09-01,83557872.0,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,Stealin' Stones and Breakin' Bones.,Snatch,2022-07-07 00:00:00,2912.0
0.0,Drama,,13889.0,[],ja,まあだだよ,"This film tells the story of professor Uehida Hyakken-sama (1889-1971), in Gotemba, around the forties. He was a university professor until an air raid, when he left to become a writer and has to live in a hut. His mood has hardly changed, not by the change nor by time.",2.930853,"[{""name"": ""Tokuma Shoten"", ""id"": 1779}, {""name"": ""Kurosawa Production Co."", ""id"": 2680}, {""name"": ""DENTSU Music And Entertainment"", ""id"": 2752}, {""name"": ""Daiei Motion Picture Company"", ""id"": 3214}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",1993-04-17,0.0,134.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",Released,,Madadayo,2022-07-05 00:00:00,20.0
0.0,Drama,,358451.0,"[{""id"": 187056, ""name"": ""woman director""}]",zh,三城记,"A former spy in the Chinese Nationalist Party falls for an opium-dealing widow, as China is ravaged by war and revolution.",0.753362,"[{""name"": ""Huayi Brothers"", ""id"": 3393}, {""name"": ""Film Workshop"", ""id"": 3618}, {""name"": ""Edko Films"", ""id"": 10284}]","[{""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""CN"", ""name"": ""China""}]",2015-08-28,0.0,130.0,"[{""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}]",Released,,A Tale of Three Cities,2022-06-03 00:00:00,5.0
11000000.0,Fantasy,,927.0,"[{""id"": 65, ""name"": ""holiday""}, {""id"": 1299, ""name"": ""monster""}, {""id"": 1415, ""name"": ""small town""}, {""id"": 2081, ""name"": ""department store""}, {""id"": 2182, ""name"": ""bars and restaurants""}, {""id"": 2526, ""name"": ""human animal relationship""}, {""id"": 2551, ""name"": ""pet""}, {""id"": 2725, ""name"": ""sunlight""}, {""id"": 4013, ""name"": ""chain saw""}, {""id"": 5151, ""name"": ""salesperson""}, {""id"": 5152, ""name"": ""midnight""}, {""id"": 5154, ""name"": ""fur""}, {""id"": 6126, ""name"": ""banking""}, {""id"": 6300, ""name"": ""puppet""}, {""id"": 7948, ""name"": ""skunk""}, {""id"": 9963, ""name"": ""kids and family""}, {""id"": 10005, ""name"": ""gremlin""}, {""id"": 10006, ""name"": ""ymca""}]",en,Gremlins,"When Billy Peltzer is given a strange but adorable pet named Gizmo for Christmas, he inadvertently breaks the three important rules of caring for a Mogwai, and unleashes a horde of mischievous gremlins on a small town.",45.072136,"[{""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1984-06-07,153083102.0,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,"Don't get him wet, keep him out of bright light, and never feed him after midnight.",Gremlins,2022-06-09 00:00:00,1596.0
0.0,Adventure,,206563.0,"[{""id"": 983, ""name"": ""brazilian""}, {""id"": 8029, ""name"": ""drama""}, {""id"": 9950, ""name"": ""thriller""}]",pt,Trash,"Set in Brazil, three kids who make a discovery in a garbage dump soon find themselves running from the cops and trying to right a terrible wrong.",14.637357,"[{""name"": ""O2 Filmes"", ""id"": 345}, {""name"": ""Working Title Films"", ""id"": 10163}, {""name"": ""PeaPie Films"", ""id"": 32243}]","[{""iso_3166_1"": ""BR"", ""name"": ""Brazil""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2014-10-09,0.0,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}]",Released,You never know what you might find,Trash,2022-07-01 00:00:00,242.0
11.0,Drama,,28932.0,[],en,F.I.S.T.,Johnny Kovak joins the Teamsters trade-union in a local chapter in the 1930s and works his way up in the organization. As he climbs higher and higher his methods become more ruthless and finally senator Madison starts a campaign to find the truth about the alleged connections with the Mob.,3.375208,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""chateau productions"", ""id"": 4880}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1978-04-26,11.0,145.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,F.I.S.T.,2022-06-04 00:00:00,29.0
11000000.0,Drama,http://www.foxsearchlight.com/brooklyn/,167073.0,"[{""id"": 128, ""name"": ""love triangle""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1007, ""name"": ""homesickness""}, {""id"": 1950, ""name"": ""vororte""}, {""id"": 3799, ""name"": ""ship""}, {""id"": 5890, ""name"": ""community""}, {""id"": 6038, ""name"": ""marriage""}, {""id"": 11935, ""name"": ""working class""}, {""id"": 12390, ""name"": ""boarding house""}, {""id"": 14985, ""name"": ""ireland""}, {""id"": 41523, ""name"": ""brooklyn new york city""}, {""id"": 189092, ""name"": ""journey""}, {""id"": 196521, ""name"": ""dual life""}, {""id"": 206160, ""name"": ""irish immigrant""}, {""id"": 208611, ""name"": ""1950s""}]",en,Brooklyn,"In 1950s Ireland and New York, young Ellis Lacey has to choose between two men and two countries.",39.337949,"[{""name"": ""Wildgaze Films"", ""id"": 1508}, {""name"": ""Irish Film Board"", ""id"": 5267}, {""name"": ""Item 7"", ""id"": 7177}, {""name"": ""Parallel Film Productions"", ""id"": 16486}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""IE"", ""name"": ""Ireland""}]",2015-10-20,62076141.0,111.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Two countries, two loves, one heart",Brooklyn,2022-07-02 00:00:00,1213.0
11000000.0,Drama,,121826.0,"[{""id"": 4048, ""name"": ""musician""}, {""id"": 6029, ""name"": ""concert""}, {""id"": 18115, ""name"": ""retired""}]",en,Quartet,"The directorial debut of Dustin Hoffman, Quartet is a high-drama comedy about temperamental divas and old grudges, passion and pride, romance and Rigoletto. At a home for retired musicians, the annual concert to celebrate Verdi's birthday is disrupted by the arrival of Jean, an eternal diva and former wife of one of the residents. Expect poignancy and plenty of laughs.",7.722021,"[{""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Headline Pictures"", ""id"": 13151}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2012-09-08,59520298.0,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Four Friends Looking For A Little Harmony,Quartet,2022-06-03 00:00:00,139.0
11000000.0,Comedy,,10646.0,"[{""id"": 5887, ""name"": ""compulsive gambling""}, {""id"": 6433, ""name"": ""roulette""}, {""id"": 8070, ""name"": ""stag night""}, {""id"": 155939, ""name"": ""group of friends""}]",en,Tomcats,"College buddies chip in and promise that the group's last unmarried man will collect a cash pot. Seven years later, the kitty is worth $500,000 -- money Michael needs to pay a gambling debt. Problem is, the only other single guy is a hopeless womanizer!",7.063053,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Revolution Studios"", ""id"": 497}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-03-30,23430766.0,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Last Man Standing Gets The Kitty.,Tomcats,2022-04-09 00:00:00,74.0
11000000.0,Drama,,12149.0,"[{""id"": 290, ""name"": ""angel""}, {""id"": 798, ""name"": ""sheriff""}, {""id"": 936, ""name"": ""loss of mother""}, {""id"": 1228, ""name"": ""1970s""}, {""id"": 1556, ""name"": ""texas""}, {""id"": 1566, ""name"": ""dream""}, {""id"": 2919, ""name"": ""rose garden""}, {""id"": 2968, ""name"": ""grave""}, {""id"": 3598, ""name"": ""ax""}, {""id"": 6255, ""name"": ""insanity""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10260, ""name"": ""mechanic""}, {""id"": 10629, ""name"": ""vision""}, {""id"": 10714, ""name"": ""serial killer""}, {""id"": 10886, ""name"": ""punishment""}, {""id"": 15001, ""name"": ""demon""}, {""id"": 18525, ""name"": ""fbi agent""}, {""id"": 44449, ""name"": ""gloves""}, {""id"": 161264, ""name"": ""religious fanatic""}, {""id"": 174203, ""name"": ""remorse""}, {""id"": 187844, ""name"": ""flashback""}, {""id"": 238140, ""name"": ""forced to kill""}]",en,Frailty,"A man confesses to an FBI agent his family's story of how his religious fanatic father's visions lead to a series of murders to destroy supposed ""demons.""",16.003958,"[{""name"": ""Cinerenta Medienbeteiligungs KG"", ""id"": 995}, {""name"": ""American Entertainment Partners L.P."", ""id"": 5264}, {""name"": ""David Kirschner Productions"", ""id"": 11050}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-11-17,13110448.0,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,No Soul Is Safe.,Frailty,7.0,334.0
0.0,Drama,,11184.0,"[{""id"": 460, ""name"": ""free love""}, {""id"": 572, ""name"": ""sex""}, {""id"": 738, ""name"": ""sexuality""}, {""id"": 1447, ""name"": ""indiana""}, {""id"": 1992, ""name"": ""professor""}, {""id"": 3664, ""name"": ""research""}, {""id"": 4434, ""name"": ""interview""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 6038, ""name"": ""marriage""}, {""id"": 6050, ""name"": ""criticism and blame""}, {""id"": 10180, ""name"": ""homosexuality""}, {""id"": 11011, ""name"": ""morality""}, {""id"": 12105, ""name"": ""student""}, {""id"": 15027, ""name"": ""taboo""}, {""id"": 161266, ""name"": ""teaching""}, {""id"": 189475, ""name"": ""indiana university""}, {""id"": 195999, ""name"": ""sexologist""}]",en,Kinsey,"Kinsey is a portrait of researcher Alfred Kinsey, driven to uncover the most private secrets of a nation. What begins for Kinsey as a scientific endeavor soon takes on an intensely personal relevance, ultimately becoming an unexpected journey into the mystery of human behavior.",6.799314,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""American Zoetrope"", ""id"": 70}, {""name"": ""Myriad Pictures"", ""id"": 738}, {""name"": ""Qwerty Films"", ""id"": 892}, {""name"": ""N1 European Film Produktions GmbH & Co. KG"", ""id"": 8874}, {""name"": ""Pretty Pictures"", ""id"": 8875}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-09-04,0.0,118.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Let's talk about sex,Kinsey,2022-06-06 00:00:00,131.0
14000000.0,Comedy,,20009.0,"[{""id"": 255, ""name"": ""male nudity""}, {""id"": 726, ""name"": ""drug abuse""}, {""id"": 3489, ""name"": ""job interview""}, {""id"": 3878, ""name"": ""eavesdropping""}, {""id"": 6201, ""name"": ""fall""}, {""id"": 10267, ""name"": ""comedy""}, {""id"": 11173, ""name"": ""troll""}, {""id"": 11501, ""name"": ""cheating wife""}, {""id"": 160192, ""name"": ""backpack""}, {""id"": 171715, ""name"": ""sponge bath""}, {""id"": 171729, ""name"": ""repairman""}]",en,Slackers,"Dave, Sam and Jeff are about to graduate from Holden University with honors in lying, cheating and scheming. The three roommates have proudly scammed their way through the last four years of college and now, during final exams, these big-men-on-campus are about to be busted by the most unlikely dude in school. Self-dubbed Cool Ethan, an ambitious nerd with a bad crush, enters their lives one day and everything begins to unravel.",9.371811,"[{""name"": ""Sony Pictures"", ""id"": 34}, {""name"": ""Screen Gems"", ""id"": 3287}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-02-01,6413915.0,86.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,When all else fails... cheat.,Slackers,2022-05-04 00:00:00,60.0
0.0,Drama,,11065.0,"[{""id"": 572, ""name"": ""sex""}, {""id"": 931, ""name"": ""jealousy""}, {""id"": 5490, ""name"": ""girlfriend""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 7548, ""name"": ""columbine""}, {""id"": 8635, ""name"": ""high school sports""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 160910, ""name"": ""xenophobia""}]",en,O,"Hot young stars, a hip, driving soundtrack, plus a provocative tale of jealousy and betrayal combine to create this controversial modern-day version of Shakespeare's classic, ""Othello."" O is Odin James (Mekhi Phifer), the school's star basketball player and future NBA hopeful. Even though he's the only black student at the elite Palmetto Grove Academy...",4.146752,"[{""name"": ""FilmEngine"", ""id"": 816}, {""name"": ""Chickie The Cop Production"", ""id"": 15700}, {""name"": ""Daniel Fried Productions"", ""id"": 53732}, {""name"": ""Rhulen Entertainment"", ""id"": 53733}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-08-31,16017403.0,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Trust. Seduction. Betrayal.,O,2022-05-08 00:00:00,75.0
11000000.0,Drama,,80271.0,"[{""id"": 10683, ""name"": ""coming of age""}, {""id"": 10707, ""name"": ""mother daughter relationship""}, {""id"": 11870, ""name"": ""teen movie""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 165317, ""name"": ""based on film""}, {""id"": 178945, ""name"": ""working mom""}, {""id"": 187056, ""name"": ""woman director""}]",en,LOL,"In a world connected by YouTube, iTunes, and Facebook, Lola and her friends navigate the peer pressures of high school romance and friendship while dodging their sometimes overbearing and confused parents. When Lola's mom, Anne, ""accidentally"" reads her teenage daughter's racy journal, she realizes just how wide their communication gap has grown.",31.763201,"[{""name"": ""Double Feature Films"", ""id"": 215}, {""name"": ""Mandate Pictures"", ""id"": 771}, {""name"": ""PIC Agency"", ""id"": 84637}, {""name"": ""Lol Productions"", ""id"": 84638}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-02-10,0.0,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"You can change your status, but not your heart.",LOL,2022-05-09 00:00:00,881.0
